frame,time_s,ball_x,ball_y,ball_w,ball_h,cross_x,cross_y
3394,56.567,1291,706,22,60,1280,720
3395,56.583,1289,706,22,60,1280,720
3396,56.6,1287,706,22,60,1280,720
3397,56.617,1287,706,22,60,1280,720
3398,56.633,1286,706,22,60,1280,720
3399,56.65,1285,705,22,60,1280,720
3400,56.667,1284,705,22,60,1280,720
3401,56.683,1283,704,22,60,1280,720
3402,56.7,1282,703,22,60,1280,720
3403,56.717,1282,702,22,60,1280,720
3404,56.733,1284,702,22,60,1280,720
3405,56.75,1286,701,23,61,1280,720
3406,56.767,1285,701,23,61,1280,720
3407,56.783,1285,701,23,61,1280,720
3408,56.8,1285,701,23,61,1280,720
3409,56.817,1285,701,23,61,1280,720
3410,56.833,1285,701,23,61,1280,720
3411,56.85,1284,702,22,60,1280,720
3412,56.867,1283,703,22,60,1280,720
3413,56.883,1280,703,22,60,1280,720
3414,56.9,1279,704,22,60,1280,720
3415,56.917,1276,706,22,60,1280,720
3416,56.933,1275,709,22,60,1280,720
3417,56.95,1276,710,22,60,1280,720
3418,56.967,1278,712,22,60,1280,720
3419,56.983,1279,712,22,60,1280,720
3420,57.0,1283,714,22,60,1280,720
3421,57.017,1283,715,22,60,1280,720
3422,57.033,1284,716,22,60,1280,720
3423,57.05,1284,716,22,60,1280,720
3424,57.067,1284,716,22,60,1280,720
3425,57.083,1284,716,22,60,1280,720
3426,57.1,1284,717,22,60,1280,720
3427,57.117,1283,718,22,60,1280,720
3428,57.133,1281,719,22,60,1280,720
3429,57.15,1278,721,22,60,1280,720
3430,57.167,1275,721,22,60,1280,720
3431,57.183,1274,722,22,60,1280,720
3432,57.2,1273,723,22,60,1280,720
3433,57.217,1275,723,22,60,1280,720
3434,57.233,1276,723,22,60,1280,720
3435,57.25,1277,722,22,60,1280,720
3436,57.267,1277,721,22,60,1280,720
3437,57.283,1276,721,22,60,1280,720
3438,57.3,1277,721,22,60,1280,720
3439,57.317,1278,720,22,60,1280,720
3440,57.333,1279,720,22,60,1280,720
3441,57.35,1279,719,22,60,1280,720
3442,57.367,1276,719,22,60,1280,720
3443,57.383,1270,717,22,60,1280,720
3444,57.4,1266,717,22,60,1280,720
3445,57.417,1262,717,22,60,1280,720
3446,57.433,1261,717,22,60,1280,720
3447,57.45,1261,717,22,60,1280,720
3448,57.467,1262,716,22,60,1280,720
3449,57.483,1262,716,22,60,1280,720
3450,57.5,1262,717,22,60,1280,720
3451,57.517,1262,718,22,60,1280,720
3452,57.533,1263,718,22,60,1280,720
3453,57.55,1267,719,22,60,1280,720
3454,57.567,1271,719,22,60,1280,720
3455,57.583,1275,719,22,60,1280,720
3456,57.6,1277,720,22,60,1280,720
3457,57.617,1282,720,22,60,1280,720
3458,57.633,1287,721,22,60,1280,720
3459,57.65,1292,721,22,60,1280,720
3460,57.667,1294,721,22,60,1280,720
3461,57.683,1294,720,22,60,1280,720
3462,57.7,1294,719,22,60,1280,720
3463,57.717,1293,718,22,60,1280,720
3464,57.733,1290,718,22,60,1280,720
3465,57.75,1288,716,22,60,1280,720
3466,57.767,1286,715,22,60,1280,720
3467,57.783,1285,715,22,60,1280,720
3468,57.8,1285,714,22,60,1280,720
3469,57.817,1285,714,22,60,1280,720
3470,57.833,1285,713,23,61,1280,720
3471,57.85,1286,713,22,60,1280,720
3472,57.867,1289,712,22,60,1280,720
3473,57.883,1292,712,22,60,1280,720
3474,57.9,1295,711,22,60,1280,720
3475,57.917,1298,713,22,60,1280,720
3476,57.933,1299,713,22,60,1280,720
3477,57.95,1298,714,22,60,1280,720
3478,57.967,1297,716,22,60,1280,720
3479,57.983,1296,718,22,60,1280,720
3480,58.0,1293,718,22,60,1280,720
3481,58.017,1292,719,22,60,1280,720
3482,58.033,1291,720,22,60,1280,720
3483,58.05,1290,720,22,60,1280,720
3484,58.067,1287,720,22,60,1280,720
3485,58.083,1286,720,22,60,1280,720
3486,58.1,1285,722,22,60,1280,720
3487,58.117,1284,722,22,60,1280,720
3488,58.133,1283,722,22,60,1280,720
3489,58.15,1282,723,22,60,1280,720
3490,58.167,1281,724,22,60,1280,720
3491,58.183,1281,724,22,60,1280,720
3492,58.2,1282,725,22,60,1280,720
3493,58.217,1282,725,22,60,1280,720
3494,58.233,1282,725,22,60,1280,720
3495,58.25,1282,725,22,60,1280,720
3496,58.267,1283,725,22,60,1280,720
3497,58.283,1285,726,22,60,1280,720
3498,58.3,1285,726,22,60,1280,720
3499,58.317,1286,726,22,60,1280,720
3500,58.333,1286,727,22,60,1280,720
3501,58.35,1286,729,22,60,1280,720
3502,58.367,1287,729,22,60,1280,720
3503,58.383,1287,730,22,60,1280,720
3504,58.4,1286,732,22,60,1280,720
3505,58.417,1286,732,22,60,1280,720
3506,58.433,1285,733,22,60,1280,720
3507,58.45,1287,736,22,60,1280,720
3508,58.467,1289,737,22,60,1280,720
3509,58.483,1292,737,22,60,1280,720
3510,58.5,1296,737,22,60,1280,720
3511,58.517,1300,736,22,60,1280,720
3512,58.533,1301,735,22,60,1280,720
3513,58.55,1302,734,22,60,1280,720
3514,58.567,1303,734,22,60,1280,720
3515,58.583,1305,736,22,60,1280,720
3516,58.6,1305,732,22,60,1280,720
3517,58.617,1306,729,22,60,1280,720
3518,58.633,1306,725,22,60,1280,720
3519,58.65,1304,722,22,60,1280,720
3520,58.667,1301,719,22,60,1280,720
3521,58.683,1299,716,22,60,1280,720
3522,58.7,1297,713,22,60,1280,720
3523,58.717,1295,709,22,60,1280,720
3524,58.733,1292,706,22,60,1280,720
3525,58.75,1291,703,22,60,1280,720
3526,58.767,1290,700,22,60,1280,720
3527,58.783,1289,698,22,60,1280,720
3528,58.8,1289,698,22,60,1280,720
3529,58.817,1289,698,22,60,1280,720
3530,58.833,1289,698,22,60,1280,720
3531,58.85,1288,699,22,60,1280,720
3532,58.867,1288,700,22,60,1280,720
3533,58.883,1287,701,22,60,1280,720
3534,58.9,1287,702,22,60,1280,720
3535,58.917,1285,703,22,60,1280,720
3536,58.933,1283,704,22,60,1280,720
3537,58.95,1281,706,22,60,1280,720
3538,58.967,1280,707,22,60,1280,720
3539,58.983,1277,707,22,60,1280,720
3540,59.0,1277,707,22,60,1280,720
3541,59.017,1276,708,22,60,1280,720
3542,59.033,1275,708,22,60,1280,720
3543,59.05,1276,708,22,60,1280,720
3544,59.067,1278,708,22,60,1280,720
3545,59.083,1279,708,22,60,1280,720
3546,59.1,1281,708,22,60,1280,720
3547,59.117,1282,708,22,60,1280,720
3548,59.133,1284,707,22,60,1280,720
3549,59.15,1285,707,22,60,1280,720
3550,59.167,1287,708,22,60,1280,720
3551,59.183,1287,707,22,60,1280,720
3552,59.2,1287,707,22,60,1280,720
3553,59.217,1288,707,22,60,1280,720
3554,59.233,1288,708,22,60,1280,720
3555,59.25,1288,708,22,60,1280,720
3556,59.267,1288,708,22,60,1280,720
3557,59.283,1286,708,22,60,1280,720
3558,59.3,1285,710,22,60,1280,720
3559,59.317,1284,711,22,60,1280,720
3560,59.333,1283,712,22,60,1280,720
3561,59.35,1282,713,22,60,1280,720
3562,59.367,1282,714,22,60,1280,720
3563,59.383,1283,714,22,60,1280,720
3564,59.4,1284,714,22,60,1280,720
3565,59.417,1286,715,22,60,1280,720
3566,59.433,1288,715,22,60,1280,720
3567,59.45,1290,714,22,60,1280,720
3568,59.467,1291,715,22,60,1280,720
3569,59.483,1293,714,22,60,1280,720
3570,59.5,1294,713,22,60,1280,720
3571,59.517,1296,713,22,60,1280,720
3572,59.533,1295,712,22,60,1280,720
3573,59.55,1294,712,22,60,1280,720
3574,59.567,1295,711,22,60,1280,720
3575,59.583,1295,710,22,60,1280,720
3576,59.6,1296,709,22,59,1280,720
3577,59.617,1295,709,22,60,1280,720
3578,59.633,1295,709,22,60,1280,720
3579,59.65,1295,708,22,60,1280,720
3580,59.667,1294,707,22,60,1280,720
3581,59.683,1293,706,22,60,1280,720
3582,59.7,1292,706,22,60,1280,720
3583,59.717,1292,706,22,60,1280,720
3584,59.733,1294,706,22,60,1280,720
3585,59.75,1296,706,22,60,1280,720
3586,59.767,1298,706,22,60,1280,720
3587,59.783,1301,705,22,60,1280,720
3588,59.8,1303,703,22,60,1280,720
3589,59.817,1305,703,22,60,1280,720
3590,59.833,1305,702,22,60,1280,720
3591,59.85,1306,701,22,60,1280,720
3592,59.867,1306,700,22,60,1280,720
3593,59.883,1304,699,22,60,1280,720
3594,59.9,1300,697,22,60,1280,720
3595,59.917,1296,695,22,60,1280,720
3596,59.933,1293,695,22,60,1280,720
3597,59.95,1290,695,22,60,1280,720
3598,59.967,1287,696,22,60,1280,720
3599,59.983,1283,696,22,60,1280,720
3600,60.0,1279,697,22,60,1280,720
3601,60.017,1279,700,22,60,1280,720
3602,60.033,1278,701,22,60,1280,720
3603,60.05,1278,703,22,60,1280,720
3604,60.067,1277,703,22,60,1280,720
3605,60.083,1279,704,22,60,1280,720
3606,60.1,1282,705,22,60,1280,720
3607,60.117,1285,705,22,60,1280,720
3608,60.133,1287,706,22,60,1280,720
3609,60.15,1289,706,22,60,1280,720
3610,60.167,1291,707,22,60,1280,720
3611,60.183,1293,707,22,60,1280,720
3612,60.2,1294,707,22,60,1280,720
3613,60.217,1296,708,22,60,1280,720
3614,60.233,1298,709,22,60,1280,720
3615,60.25,1300,711,22,60,1280,720
3616,60.267,1303,711,22,60,1280,720
3617,60.283,1303,710,22,60,1280,720
3618,60.3,1304,710,22,60,1280,720
3619,60.317,1304,709,22,60,1280,720
3620,60.333,1307,709,22,60,1280,720
3621,60.35,1308,707,22,60,1280,720
3622,60.367,1310,707,22,60,1280,720
3623,60.383,1310,705,22,60,1280,720
3624,60.4,1308,703,22,60,1280,720
3625,60.417,1307,703,22,60,1280,720
3626,60.433,1307,701,22,60,1280,720
3627,60.45,1303,700,22,60,1280,720
3628,60.467,1303,700,22,60,1280,720
3629,60.483,1303,698,22,60,1280,720
3630,60.5,1304,697,22,60,1280,720
3631,60.517,1304,697,22,60,1280,720
